oat_run_id,run_status,run_started_at,run_completed_at,run_total_duration_s,experiments_file,experiment_index,experiment_label,experiment_status,experiment_started_at,experiment_ended_at,experiment_wall_clock_s,experiment_disk_free_pct,benchmark_id,experiment_error,skip_reason,scale_factor,batch_1_pct,batch_2_pct,batch_3_pct,batch_2_update_pct,batch_2_delete_pct,batch_3_update_pct,batch_3_delete_pct,schedule,parallel,openivm_validate,openivm_profile_refresh,openivm_query_log,storage_metrics,preserve_raw,spark_metrics_capture,spark_driver_pct_ram,spark_executor_pct_ram,spark_shuffle_partitions,spark_default_parallelism,spark_dbt_threads,engine,batch_num,batch_status,duration_s,batch_error,openivm_over_spark_duration_ratio,storage_status,visible_output_bytes,helper_data_bytes,metadata_bytes,source_bytes,total_bytes,helper_over_visible_ratio,storage_errors,storage_artifact,base_table_source_mode,base_table_bytes,base_table_baseline_kind,base_table_baseline_engine,base_table_baseline_bytes,base_table_storage_overhead_bytes,base_table_storage_overhead_ratio
29462ae6-fe1f-48ab-adec-3129604df5a0,completed,2026-07-31T10:22:40.577123+00:00,2026-07-31T13:02:32.004601+00:00,9591.411940336227,/home/azureuser/actions-runner/_work/ivm-bench/ivm-bench/gci-experiments.json,0,gci-sf10,completed,2026-07-31T10:35:46.699891+00:00,2026-07-31T13:01:54.868183+00:00,8768.16831278801,96.36446497661257,2abe68f6-fa78-4d9c-93e9-384e19ca2e8f,,,10,100,1,2,0,0,0,0,serial-host-parallel-cloud,False,True,True,True,True,True,True,,,,,,databricks-enzyme,1,completed,265.033,,4.539274072137584,ok,1126033268,0,9826139,246762984,1382622391,0.0,,mount/oat-state/29462ae6-fe1f-48ab-adec-3129604df5a0/exp-000/storage/storage-databricks-enzyme-batch1.json,managed,246762984,raw_delta_reference,raw-delta-reference,741812840,-495049856,-0.6673514251923707
29462ae6-fe1f-48ab-adec-3129604df5a0,completed,2026-07-31T10:22:40.577123+00:00,2026-07-31T13:02:32.004601+00:00,9591.411940336227,/home/azureuser/actions-runner/_work/ivm-bench/ivm-bench/gci-experiments.json,0,gci-sf10,completed,2026-07-31T10:35:46.699891+00:00,2026-07-31T13:01:54.868183+00:00,8768.16831278801,96.36446497661257,2abe68f6-fa78-4d9c-93e9-384e19ca2e8f,,,10,100,1,2,0,0,0,0,serial-host-parallel-cloud,False,True,True,True,True,True,True,,,,,,databricks-enzyme,2,completed,174.499,,1.7240576057509776,ok,1126033268,0,14274106,246762984,1387070358,0.0,,mount/oat-state/29462ae6-fe1f-48ab-adec-3129604df5a0/exp-000/storage/storage-databricks-enzyme-batch2.json,managed,246762984,raw_delta_reference,raw-delta-reference,741897052,-495134068,-0.6673891838028223
29462ae6-fe1f-48ab-adec-3129604df5a0,completed,2026-07-31T10:22:40.577123+00:00,2026-07-31T13:02:32.004601+00:00,9591.411940336227,/home/azureuser/actions-runner/_work/ivm-bench/ivm-bench/gci-experiments.json,0,gci-sf10,completed,2026-07-31T10:35:46.699891+00:00,2026-07-31T13:01:54.868183+00:00,8768.16831278801,96.36446497661257,2abe68f6-fa78-4d9c-93e9-384e19ca2e8f,,,10,100,1,2,0,0,0,0,serial-host-parallel-cloud,False,True,True,True,True,True,True,,,,,,databricks-enzyme,3,completed,191.7,,1.911523618052848,ok,1126033268,0,19701705,246762984,1392497957,0.0,,mount/oat-state/29462ae6-fe1f-48ab-adec-3129604df5a0/exp-000/storage/storage-databricks-enzyme-batch3.json,managed,246762984,raw_delta_reference,raw-delta-reference,742026202,-495263218,-0.6674470748675799
29462ae6-fe1f-48ab-adec-3129604df5a0,completed,2026-07-31T10:22:40.577123+00:00,2026-07-31T13:02:32.004601+00:00,9591.411940336227,/home/azureuser/actions-runner/_work/ivm-bench/ivm-bench/gci-experiments.json,0,gci-sf10,completed,2026-07-31T10:35:46.699891+00:00,2026-07-31T13:01:54.868183+00:00,8768.16831278801,96.36446497661257,2abe68f6-fa78-4d9c-93e9-384e19ca2e8f,,,10,100,1,2,0,0,0,0,serial-host-parallel-cloud,False,True,True,True,True,True,True,,,,,,spark,1,completed,180.14761590957642,,4.539274072137584,ok,1619775264,0,542972,0,1620318236,0.0,,mount/oat-state/29462ae6-fe1f-48ab-adec-3129604df5a0/exp-000/storage/storage-spark-batch1.json,shared_raw,741812840,self,spark,741812840,0,0.0
29462ae6-fe1f-48ab-adec-3129604df5a0,completed,2026-07-31T10:22:40.577123+00:00,2026-07-31T13:02:32.004601+00:00,9591.411940336227,/home/azureuser/actions-runner/_work/ivm-bench/ivm-bench/gci-experiments.json,0,gci-sf10,completed,2026-07-31T10:35:46.699891+00:00,2026-07-31T13:01:54.868183+00:00,8768.16831278801,96.36446497661257,2abe68f6-fa78-4d9c-93e9-384e19ca2e8f,,,10,100,1,2,0,0,0,0,serial-host-parallel-cloud,False,True,True,True,True,True,True,,,,,,spark,2,completed,156.14331436157227,,1.7240576057509776,ok,3239707571,0,1172271,0,3240879842,0.0,,mount/oat-state/29462ae6-fe1f-48ab-adec-3129604df5a0/exp-000/storage/storage-spark-batch2.json,shared_raw,741897052,self,spark,741897052,0,0.0
29462ae6-fe1f-48ab-adec-3129604df5a0,completed,2026-07-31T10:22:40.577123+00:00,2026-07-31T13:02:32.004601+00:00,9591.411940336227,/home/azureuser/actions-runner/_work/ivm-bench/ivm-bench/gci-experiments.json,0,gci-sf10,completed,2026-07-31T10:35:46.699891+00:00,2026-07-31T13:01:54.868183+00:00,8768.16831278801,96.36446497661257,2abe68f6-fa78-4d9c-93e9-384e19ca2e8f,,,10,100,1,2,0,0,0,0,serial-host-parallel-cloud,False,True,True,True,True,True,True,,,,,,spark,3,completed,152.1397557258606,,1.911523618052848,ok,4859840471,0,1809929,0,4861650400,0.0,,mount/oat-state/29462ae6-fe1f-48ab-adec-3129604df5a0/exp-000/storage/storage-spark-batch3.json,shared_raw,742026202,self,spark,742026202,0,0.0
29462ae6-fe1f-48ab-adec-3129604df5a0,completed,2026-07-31T10:22:40.577123+00:00,2026-07-31T13:02:32.004601+00:00,9591.411940336227,/home/azureuser/actions-runner/_work/ivm-bench/ivm-bench/gci-experiments.json,0,gci-sf10,completed,2026-07-31T10:35:46.699891+00:00,2026-07-31T13:01:54.868183+00:00,8768.16831278801,96.36446497661257,2abe68f6-fa78-4d9c-93e9-384e19ca2e8f,,,10,100,1,2,0,0,0,0,serial-host-parallel-cloud,False,True,True,True,True,True,True,,,,,,spark-openivm,1,completed,817.7394020557404,,4.539274072137584,ok,2504568035,8674422,879529,421877099,2935999085,0.0034634403532982885,,mount/oat-state/29462ae6-fe1f-48ab-adec-3129604df5a0/exp-000/storage/storage-spark-openivm-batch1.json,managed,421877099,paired_engine,spark,741812840,-319935741,-0.4312890310715032
29462ae6-fe1f-48ab-adec-3129604df5a0,completed,2026-07-31T10:22:40.577123+00:00,2026-07-31T13:02:32.004601+00:00,9591.411940336227,/home/azureuser/actions-runner/_work/ivm-bench/ivm-bench/gci-experiments.json,0,gci-sf10,completed,2026-07-31T10:35:46.699891+00:00,2026-07-31T13:01:54.868183+00:00,8768.16831278801,96.36446497661257,2abe68f6-fa78-4d9c-93e9-384e19ca2e8f,,,10,100,1,2,0,0,0,0,serial-host-parallel-cloud,False,True,True,True,True,True,True,,,,,,spark-openivm,2,completed,269.2000687122345,,1.7240576057509776,ok,2821629238,13790728,1713460,421962059,3259095485,0.004887505351261178,,mount/oat-state/29462ae6-fe1f-48ab-adec-3129604df5a0/exp-000/storage/storage-spark-openivm-batch2.json,managed,421962059,paired_engine,spark,741897052,-319934993,-0.4312390676543624
29462ae6-fe1f-48ab-adec-3129604df5a0,completed,2026-07-31T10:22:40.577123+00:00,2026-07-31T13:02:32.004601+00:00,9591.411940336227,/home/azureuser/actions-runner/_work/ivm-bench/ivm-bench/gci-experiments.json,0,gci-sf10,completed,2026-07-31T10:35:46.699891+00:00,2026-07-31T13:01:54.868183+00:00,8768.16831278801,96.36446497661257,2abe68f6-fa78-4d9c-93e9-384e19ca2e8f,,,10,100,1,2,0,0,0,0,serial-host-parallel-cloud,False,True,True,True,True,True,True,,,,,,spark-openivm,3,completed,290.81873631477356,,1.911523618052848,ok,2977048780,21886888,2750290,422092288,3423778246,0.007351874160422726,,mount/oat-state/29462ae6-fe1f-48ab-adec-3129604df5a0/exp-000/storage/storage-spark-openivm-batch3.json,managed,422092288,paired_engine,spark,742026202,-319933914,-0.43116255617075905
29462ae6-fe1f-48ab-adec-3129604df5a0,completed,2026-07-31T10:22:40.577123+00:00,2026-07-31T13:02:32.004601+00:00,9591.411940336227,/home/azureuser/actions-runner/_work/ivm-bench/ivm-bench/gci-experiments.json,0,gci-sf10,completed,2026-07-31T10:35:46.699891+00:00,2026-07-31T13:01:54.868183+00:00,8768.16831278801,96.36446497661257,2abe68f6-fa78-4d9c-93e9-384e19ca2e8f,,,10,100,1,2,0,0,0,0,serial-host-parallel-cloud,False,True,True,True,True,True,True,,,,,,duckdb,1,completed,28.59996223449707,,4.539274072137584,ok,1904257433,0,294912,408769332,2313321677,0.0,,mount/oat-state/29462ae6-fe1f-48ab-adec-3129604df5a0/exp-000/storage/storage-duckdb-batch1.json,managed,408769332,self,duckdb,408769332,0,0.0
